Start_Time,Duration,Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Visibility (km),numeric_weather,weekend,holiday,type_Clear,type_Moist,type_Rain,type_Snow
2020-06-13 04:00:00-05:00,19,2020,6,13,4,10.6,2.7,58.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-13 05:00:00-05:00,31,2020,6,13,5,11.0,2.2,54.0,9.0,16.1,0,1,0,1,0,0,0
2020-06-13 06:00:00-05:00,52,2020,6,13,6,10.8,3.7,61.0,8.0,16.1,0,1,0,1,0,0,0
2020-06-13 07:00:00-05:00,114,2020,6,13,7,11.8,4.2,59.0,8.0,16.1,0,1,0,1,0,0,0
2020-06-13 08:00:00-05:00,208,2020,6,13,8,12.9,3.2,51.0,11.0,16.1,0,1,0,1,0,0,0
2020-06-13 09:00:00-05:00,423,2020,6,13,9,13.6,4.2,53.0,11.0,16.1,0,1,0,1,0,0,0
2020-06-13 10:00:00-05:00,668,2020,6,13,10,15.2,3.4,45.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-13 11:00:00-05:00,905,2020,6,13,11,14.3,6.1,58.0,21.0,16.1,0,1,0,1,0,0,0
2020-06-13 12:00:00-05:00,1153,2020,6,13,12,13.6,7.4,66.0,21.0,16.1,0,1,0,1,0,0,0
2020-06-13 13:00:00-05:00,1467,2020,6,13,13,13.7,8.0,68.0,21.0,16.1,0,1,0,1,0,0,0
2020-06-13 14:00:00-05:00,1730,2020,6,13,14,14.6,8.7,67.0,17.0,16.1,0,1,0,1,0,0,0
2020-06-13 15:00:00-05:00,1944,2020,6,13,15,14.5,8.4,67.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-13 16:00:00-05:00,1823,2020,6,13,16,14.8,7.6,62.0,11.0,16.1,0,1,0,1,0,0,0
2020-06-13 17:00:00-05:00,1951,2020,6,13,17,15.9,3.2,42.0,13.0,16.1,0,1,0,1,0,0,0
2020-06-13 18:00:00-05:00,1749,2020,6,13,18,15.6,3.2,43.0,13.0,16.1,0,1,0,1,0,0,0
2020-06-13 19:00:00-05:00,1653,2020,6,13,19,14.6,6.0,56.0,5.0,16.1,0,1,0,1,0,0,0
2020-06-13 20:00:00-05:00,1276,2020,6,13,20,13.4,6.0,61.0,9.0,16.1,0,1,0,1,0,0,0
2020-06-13 21:00:00-05:00,829,2020,6,13,21,12.6,7.5,71.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-13 22:00:00-05:00,491,2020,6,13,22,12.1,7.9,75.0,21.0,16.1,0,1,0,1,0,0,0
2020-06-13 23:00:00-05:00,261,2020,6,13,23,12.3,7.6,73.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-14 00:00:00-05:00,127,2020,6,14,0,12.0,8.1,77.0,17.0,16.1,0,1,0,1,0,0,0
2020-06-14 01:00:00-05:00,115,2020,6,14,1,11.7,8.5,80.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-14 02:00:00-05:00,57,2020,6,14,2,11.2,7.9,80.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-14 03:00:00-05:00,49,2020,6,14,3,11.0,7.9,81.0,9.0,16.1,0,1,0,1,0,0,0
2020-06-14 04:00:00-05:00,24,2020,6,14,4,10.9,7.8,81.0,9.0,16.1,0,1,0,1,0,0,0
2020-06-14 05:00:00-05:00,22,2020,6,14,5,11.3,8.0,80.0,11.0,16.1,0,1,0,1,0,0,0
2020-06-14 06:00:00-05:00,54,2020,6,14,6,12.0,6.0,67.0,13.0,16.1,0,1,0,1,0,0,0
2020-06-14 07:00:00-05:00,117,2020,6,14,7,13.1,5.7,61.0,11.0,16.1,0,1,0,1,0,0,0
2020-06-14 08:00:00-05:00,212,2020,6,14,8,13.8,7.5,65.0,11.0,16.1,0,1,0,1,0,0,0
2020-06-14 09:00:00-05:00,372,2020,6,14,9,14.2,8.1,66.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-14 10:00:00-05:00,527,2020,6,14,10,14.5,7.1,61.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-14 11:00:00-05:00,839,2020,6,14,11,15.0,7.6,61.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-14 12:00:00-05:00,1197,2020,6,14,12,15.7,9.2,65.0,17.0,16.1,0,1,0,1,0,0,0
2020-06-14 13:00:00-05:00,1542,2020,6,14,13,15.6,6.2,53.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-14 14:00:00-05:00,1714,2020,6,14,14,16.0,7.5,57.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-14 15:00:00-05:00,1866,2020,6,14,15,16.5,6.6,52.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-14 16:00:00-05:00,1795,2020,6,14,16,16.6,4.0,43.0,13.0,16.1,0,1,0,1,0,0,0
2020-06-14 17:00:00-05:00,1749,2020,6,14,17,16.2,6.1,51.0,13.0,16.1,0,1,0,1,0,0,0
2020-06-14 18:00:00-05:00,1559,2020,6,14,18,16.0,5.6,50.0,11.0,16.1,0,1,0,1,0,0,0
2020-06-14 19:00:00-05:00,1390,2020,6,14,19,16.0,3.4,43.0,11.0,16.1,0,1,0,1,0,0,0
2020-06-14 20:00:00-05:00,863,2020,6,14,20,14.8,4.1,48.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-14 21:00:00-05:00,552,2020,6,14,21,14.6,2.6,44.0,17.0,16.1,0,1,0,1,0,0,0
2020-06-14 22:00:00-05:00,253,2020,6,14,22,14.7,2.5,43.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-14 23:00:00-05:00,133,2020,6,14,23,14.3,3.7,49.0,11.0,16.1,0,1,0,1,0,0,0
2020-06-15 00:00:00-05:00,73,2020,6,15,0,14.2,3.7,49.0,11.0,16.1,0,0,0,1,0,0,0
2020-06-15 01:00:00-05:00,55,2020,6,15,1,14.5,3.5,47.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-15 02:00:00-05:00,22,2020,6,15,2,14.4,3.8,49.0,13.0,16.1,0,0,0,1,0,0,0
2020-06-15 03:00:00-05:00,10,2020,6,15,3,14.1,4.0,50.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-15 04:00:00-05:00,14,2020,6,15,4,13.7,4.4,53.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-15 05:00:00-05:00,33,2020,6,15,5,13.2,5.0,57.0,13.0,16.1,0,0,0,1,0,0,0
2020-06-15 06:00:00-05:00,103,2020,6,15,6,14.7,5.0,52.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-15 07:00:00-05:00,209,2020,6,15,7,15.2,6.4,56.0,13.0,16.1,0,0,0,1,0,0,0
2020-06-15 08:00:00-05:00,273,2020,6,15,8,15.4,7.8,60.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-15 09:00:00-05:00,236,2020,6,15,9,16.9,7.5,54.0,21.0,16.1,0,0,0,1,0,0,0
2020-06-15 10:00:00-05:00,243,2020,6,15,10,17.0,7.7,54.0,18.0,16.1,0,0,0,1,0,0,0
2020-06-15 11:00:00-05:00,292,2020,6,15,11,17.5,10.1,61.0,13.0,16.1,0,0,0,1,0,0,0
2020-06-15 12:00:00-05:00,462,2020,6,15,12,17.4,9.0,57.0,17.0,14.5,0,0,0,1,0,0,0
2020-06-15 13:00:00-05:00,559,2020,6,15,13,17.8,10.6,62.0,11.0,16.1,0,0,0,1,0,0,0
2020-06-15 14:00:00-05:00,570,2020,6,15,14,18.5,8.6,52.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-15 15:00:00-05:00,607,2020,6,15,15,19.2,5.8,41.0,13.0,16.1,0,0,0,1,0,0,0
2020-06-15 16:00:00-05:00,759,2020,6,15,16,18.9,6.5,44.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-15 17:00:00-05:00,1008,2020,6,15,17,18.9,5.2,40.0,13.0,16.1,0,0,0,1,0,0,0
2020-06-15 18:00:00-05:00,1083,2020,6,15,18,18.4,5.1,41.0,11.0,16.1,0,0,0,1,0,0,0
2020-06-15 19:00:00-05:00,1059,2020,6,15,19,17.1,7.6,53.0,11.0,16.1,0,0,0,1,0,0,0
2020-06-15 20:00:00-05:00,840,2020,6,15,20,16.1,5.5,49.0,11.0,16.1,0,0,0,1,0,0,0
2020-06-15 21:00:00-05:00,531,2020,6,15,21,16.1,6.1,51.0,9.0,16.1,0,0,0,1,0,0,0
2020-06-15 22:00:00-05:00,277,2020,6,15,22,15.3,6.4,55.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-15 23:00:00-05:00,152,2020,6,15,23,13.6,6.3,61.0,5.0,16.1,0,0,0,1,0,0,0
2020-06-16 00:00:00-05:00,92,2020,6,16,0,13.2,6.9,65.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-16 01:00:00-05:00,55,2020,6,16,1,13.0,7.3,68.0,5.0,16.1,0,0,0,1,0,0,0
2020-06-16 02:00:00-05:00,16,2020,6,16,2,13.2,7.5,68.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-16 03:00:00-05:00,13,2020,6,16,3,11.8,7.3,74.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-16 04:00:00-05:00,18,2020,6,16,4,12.9,8.2,73.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-16 05:00:00-05:00,37,2020,6,16,5,13.0,7.1,67.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-16 06:00:00-05:00,127,2020,6,16,6,14.6,8.6,67.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-16 07:00:00-05:00,253,2020,6,16,7,16.8,7.9,55.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-16 08:00:00-05:00,298,2020,6,16,8,17.6,7.9,53.0,13.0,16.1,0,0,0,1,0,0,0
2020-06-16 09:00:00-05:00,233,2020,6,16,9,17.4,8.5,55.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-16 10:00:00-05:00,256,2020,6,16,10,18.0,8.4,53.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-16 11:00:00-05:00,342,2020,6,16,11,18.1,8.8,54.0,18.0,16.1,0,0,0,1,0,0,0
2020-06-16 12:00:00-05:00,441,2020,6,16,12,18.0,10.0,59.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-16 13:00:00-05:00,530,2020,6,16,13,18.6,10.0,57.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-16 14:00:00-05:00,546,2020,6,16,14,19.7,10.2,54.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-16 15:00:00-05:00,613,2020,6,16,15,20.2,8.3,46.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-16 16:00:00-05:00,832,2020,6,16,16,20.4,9.3,49.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-16 17:00:00-05:00,1237,2020,6,16,17,19.0,9.5,54.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-16 18:00:00-05:00,1369,2020,6,16,18,18.4,10.4,59.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-16 19:00:00-05:00,1282,2020,6,16,19,17.8,10.3,61.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-16 20:00:00-05:00,995,2020,6,16,20,16.8,9.7,63.0,11.0,16.1,0,0,0,1,0,0,0
2020-06-16 21:00:00-05:00,649,2020,6,16,21,16.5,9.7,64.0,8.0,16.1,0,0,0,1,0,0,0
2020-06-16 22:00:00-05:00,344,2020,6,16,22,15.8,9.9,68.0,5.0,16.1,0,0,0,1,0,0,0
2020-06-16 23:00:00-05:00,184,2020,6,16,23,15.0,10.0,72.0,5.0,16.1,0,0,0,1,0,0,0
2020-06-17 00:00:00-05:00,110,2020,6,17,0,13.8,11.4,85.0,5.0,14.5,0,0,0,1,0,0,0
2020-06-17 01:00:00-05:00,51,2020,6,17,1,13.4,10.2,81.0,0.0,16.1,0,0,0,1,0,0,0
2020-06-17 02:00:00-05:00,23,2020,6,17,2,15.5,10.6,72.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-17 03:00:00-05:00,12,2020,6,17,3,13.2,10.8,85.0,0.0,16.1,0,0,0,1,0,0,0
2020-06-17 04:00:00-05:00,14,2020,6,17,4,13.7,10.2,79.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-17 05:00:00-05:00,36,2020,6,17,5,13.2,10.7,85.0,0.0,16.1,0,0,0,1,0,0,0
2020-06-17 06:00:00-05:00,121,2020,6,17,6,15.6,11.4,76.0,0.0,16.1,0,0,0,1,0,0,0
2020-06-17 07:00:00-05:00,251,2020,6,17,7,16.5,11.4,71.0,5.0,16.1,0,0,0,1,0,0,0
2020-06-17 08:00:00-05:00,348,2020,6,17,8,18.6,9.9,56.0,9.0,16.1,0,0,0,1,0,0,0
2020-06-17 09:00:00-05:00,297,2020,6,17,9,18.8,10.3,57.0,11.0,16.1,0,0,0,1,0,0,0
2020-06-17 10:00:00-05:00,295,2020,6,17,10,19.3,11.0,58.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-17 11:00:00-05:00,392,2020,6,17,11,20.1,11.2,56.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-17 12:00:00-05:00,499,2020,6,17,12,20.0,11.9,59.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-17 13:00:00-05:00,544,2020,6,17,13,20.3,12.3,60.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-17 14:00:00-05:00,648,2020,6,17,14,21.1,12.3,57.0,18.0,16.1,0,0,0,1,0,0,0
2020-06-17 15:00:00-05:00,726,2020,6,17,15,21.0,11.7,55.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-17 16:00:00-05:00,892,2020,6,17,16,20.8,12.7,59.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-17 17:00:00-05:00,1233,2020,6,17,17,19.9,13.6,67.0,18.0,16.1,0,0,0,1,0,0,0
2020-06-17 18:00:00-05:00,1364,2020,6,17,18,19.7,13.5,67.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-17 19:00:00-05:00,1293,2020,6,17,19,19.8,13.0,65.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-17 20:00:00-05:00,1160,2020,6,17,20,18.9,12.7,67.0,5.0,16.1,0,0,0,1,0,0,0
2020-06-17 21:00:00-05:00,772,2020,6,17,21,16.8,13.0,78.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-17 22:00:00-05:00,366,2020,6,17,22,16.6,13.0,79.0,0.0,16.1,0,0,0,1,0,0,0
2020-06-17 23:00:00-05:00,219,2020,6,17,23,17.0,12.8,76.0,0.0,16.1,0,0,0,1,0,0,0
2020-06-18 00:00:00-05:00,117,2020,6,18,0,17.2,13.0,76.0,0.0,16.1,0,0,0,1,0,0,0
2020-06-18 01:00:00-05:00,44,2020,6,18,1,16.6,13.0,79.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-18 02:00:00-05:00,40,2020,6,18,2,15.6,13.1,85.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-18 03:00:00-05:00,27,2020,6,18,3,15.9,12.8,81.0,0.0,16.1,0,0,0,1,0,0,0
2020-06-18 04:00:00-05:00,19,2020,6,18,4,15.2,12.8,86.0,0.0,16.1,0,0,0,1,0,0,0
2020-06-18 05:00:00-05:00,20,2020,6,18,5,15.6,12.1,80.0,5.0,16.1,0,0,0,1,0,0,0
2020-06-18 06:00:00-05:00,134,2020,6,18,6,19.0,12.6,66.0,11.0,16.1,0,0,0,1,0,0,0
2020-06-18 07:00:00-05:00,273,2020,6,18,7,20.9,11.8,56.0,11.0,16.1,0,0,0,1,0,0,0
2020-06-18 08:00:00-05:00,315,2020,6,18,8,21.7,12.1,54.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-18 09:00:00-05:00,295,2020,6,18,9,20.4,11.9,58.0,22.0,16.1,0,0,0,1,0,0,0
2020-06-18 10:00:00-05:00,311,2020,6,18,10,20.5,14.3,67.0,21.0,16.1,0,0,0,1,0,0,0
2020-06-18 11:00:00-05:00,376,2020,6,18,11,21.1,14.6,66.0,18.0,16.1,0,0,0,1,0,0,0
2020-06-18 12:00:00-05:00,546,2020,6,18,12,21.0,14.7,67.0,21.0,16.1,0,0,0,1,0,0,0
2020-06-18 13:00:00-05:00,561,2020,6,18,13,21.2,14.6,66.0,21.0,16.1,0,0,0,1,0,0,0
2020-06-18 14:00:00-05:00,602,2020,6,18,14,21.9,14.2,61.0,22.0,16.1,0,0,0,1,0,0,0
2020-06-18 15:00:00-05:00,708,2020,6,18,15,22.9,13.7,56.0,18.0,16.1,0,0,0,1,0,0,0
2020-06-18 16:00:00-05:00,781,2020,6,18,16,22.5,12.7,53.0,18.0,16.1,0,0,0,1,0,0,0
2020-06-18 17:00:00-05:00,1122,2020,6,18,17,22.4,13.2,56.0,18.0,16.1,0,0,0,1,0,0,0
2020-06-18 18:00:00-05:00,1317,2020,6,18,18,22.6,13.6,56.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-18 19:00:00-05:00,1325,2020,6,18,19,23.4,13.1,52.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-18 20:00:00-05:00,1042,2020,6,18,20,22.8,11.6,49.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-18 21:00:00-05:00,832,2020,6,18,21,21.4,13.2,59.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-18 22:00:00-05:00,478,2020,6,18,22,21.7,13.5,59.0,13.0,16.1,0,0,0,1,0,0,0
2020-06-18 23:00:00-05:00,278,2020,6,18,23,21.9,14.4,62.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-19 00:00:00-05:00,170,2020,6,19,0,21.9,14.2,61.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-19 01:00:00-05:00,104,2020,6,19,1,20.7,14.4,67.0,21.0,16.1,0,0,0,1,0,0,0
2020-06-19 02:00:00-05:00,43,2020,6,19,2,19.8,15.9,78.0,15.0,16.1,0,0,0,1,0,0,0
2020-06-19 03:00:00-05:00,27,2020,6,19,3,19.3,16.0,81.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-19 04:00:00-05:00,37,2020,6,19,4,17.4,15.8,90.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-19 05:00:00-05:00,40,2020,6,19,5,17.3,15.7,90.0,4.0,9.7,1,0,0,0,1,0,0
2020-06-19 06:00:00-05:00,113,2020,6,19,6,19.3,17.0,86.0,0.0,16.1,0,0,0,1,0,0,0
2020-06-19 07:00:00-05:00,249,2020,6,19,7,19.3,17.4,88.0,8.0,16.1,0,0,0,1,0,0,0
2020-06-19 08:00:00-05:00,326,2020,6,19,8,20.4,16.9,80.0,5.0,16.1,0,0,0,1,0,0,0
2020-06-19 09:00:00-05:00,347,2020,6,19,9,21.3,16.3,73.0,8.0,16.1,0,0,0,1,0,0,0
2020-06-19 10:00:00-05:00,357,2020,6,19,10,22.6,15.6,64.0,8.0,16.1,0,0,0,1,0,0,0
2020-06-19 11:00:00-05:00,475,2020,6,19,11,23.2,17.3,69.0,11.0,16.1,0,0,0,1,0,0,0
2020-06-19 12:00:00-05:00,581,2020,6,19,12,25.2,17.8,63.0,9.0,16.1,0,0,0,1,0,0,0
2020-06-19 13:00:00-05:00,693,2020,6,19,13,25.4,17.5,61.0,13.0,16.1,0,0,0,1,0,0,0
2020-06-19 14:00:00-05:00,783,2020,6,19,14,26.8,17.0,54.0,5.0,16.1,0,0,0,1,0,0,0
2020-06-19 15:00:00-05:00,864,2020,6,19,15,27.6,19.0,59.0,8.0,16.1,0,0,0,1,0,0,0
2020-06-19 16:00:00-05:00,955,2020,6,19,16,23.6,19.7,78.0,18.0,14.5,0,0,0,1,0,0,0
2020-06-19 17:00:00-05:00,1247,2020,6,19,17,23.1,19.1,78.0,17.0,16.1,0,0,0,1,0,0,0
2020-06-19 18:00:00-05:00,1417,2020,6,19,18,23.0,18.4,75.0,13.0,16.1,0,0,0,1,0,0,0
2020-06-19 19:00:00-05:00,1482,2020,6,19,19,22.1,18.4,79.0,9.0,16.1,0,0,0,1,0,0,0
2020-06-19 20:00:00-05:00,1094,2020,6,19,20,21.6,17.7,78.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-19 21:00:00-05:00,878,2020,6,19,21,20.8,17.7,82.0,8.0,16.1,0,0,0,1,0,0,0
2020-06-19 22:00:00-05:00,568,2020,6,19,22,20.6,17.5,82.0,4.0,16.1,0,0,0,1,0,0,0
2020-06-19 23:00:00-05:00,377,2020,6,19,23,19.5,17.5,88.0,0.0,16.1,0,0,0,1,0,0,0
2020-06-20 00:00:00-05:00,248,2020,6,20,0,19.3,17.7,90.0,5.0,16.1,0,1,0,1,0,0,0
2020-06-20 01:00:00-05:00,163,2020,6,20,1,18.9,17.4,91.0,5.0,16.1,0,1,0,1,0,0,0
2020-06-20 02:00:00-05:00,100,2020,6,20,2,18.7,17.9,95.0,5.0,11.3,0,1,0,1,0,0,0
2020-06-20 03:00:00-05:00,33,2020,6,20,3,18.7,18.1,96.0,0.0,11.3,0,1,0,1,0,0,0
2020-06-20 04:00:00-05:00,43,2020,6,20,4,18.5,17.7,95.0,0.0,16.1,0,1,0,1,0,0,0
2020-06-20 05:00:00-05:00,29,2020,6,20,5,18.5,18.0,97.0,8.0,11.3,0,1,0,1,0,0,0
2020-06-20 06:00:00-05:00,78,2020,6,20,6,19.5,18.5,94.0,4.0,11.3,0,1,0,1,0,0,0
2020-06-20 07:00:00-05:00,143,2020,6,20,7,21.2,18.8,86.0,5.0,16.1,0,1,0,1,0,0,0
2020-06-20 08:00:00-05:00,285,2020,6,20,8,21.5,18.6,84.0,9.0,16.1,0,1,0,1,0,0,0
2020-06-20 09:00:00-05:00,499,2020,6,20,9,22.8,18.1,74.0,9.0,16.1,0,1,0,1,0,0,0
2020-06-20 10:00:00-05:00,682,2020,6,20,10,23.8,18.3,71.0,11.0,16.1,0,1,0,1,0,0,0
2020-06-20 11:00:00-05:00,989,2020,6,20,11,23.6,19.2,76.0,9.0,16.1,0,1,0,1,0,0,0
2020-06-20 12:00:00-05:00,1203,2020,6,20,12,25.4,19.1,68.0,8.0,16.1,0,1,0,1,0,0,0
2020-06-20 13:00:00-05:00,1584,2020,6,20,13,27.0,18.7,60.0,8.0,16.1,0,1,0,1,0,0,0
2020-06-20 14:00:00-05:00,1664,2020,6,20,14,28.6,18.6,54.0,11.0,16.1,0,1,0,1,0,0,0
2020-06-20 15:00:00-05:00,1730,2020,6,20,15,28.7,19.2,56.0,9.0,16.1,0,1,0,1,0,0,0
2020-06-20 16:00:00-05:00,1699,2020,6,20,16,28.4,19.4,57.0,13.0,16.1,0,1,0,1,0,0,0
2020-06-20 17:00:00-05:00,1735,2020,6,20,17,28.2,18.8,56.0,8.0,16.1,0,1,0,1,0,0,0
2020-06-20 18:00:00-05:00,1845,2020,6,20,18,27.1,19.8,64.0,4.0,16.1,0,1,0,1,0,0,0
2020-06-20 19:00:00-05:00,1786,2020,6,20,19,25.7,18.8,65.0,0.0,16.1,0,1,0,1,0,0,0
2020-06-20 20:00:00-05:00,1661,2020,6,20,20,23.9,18.8,73.0,5.0,16.1,0,1,0,1,0,0,0
2020-06-20 21:00:00-05:00,1158,2020,6,20,21,22.8,19.1,79.0,9.0,16.1,0,1,0,1,0,0,0
2020-06-20 22:00:00-05:00,688,2020,6,20,22,22.1,19.1,83.0,8.0,16.1,0,1,0,1,0,0,0
2020-06-20 23:00:00-05:00,463,2020,6,20,23,21.8,18.7,82.0,0.0,16.1,0,1,0,1,0,0,0
2020-06-21 00:00:00-05:00,284,2020,6,21,0,21.2,18.6,85.0,4.0,16.1,0,1,0,1,0,0,0
2020-06-21 01:00:00-05:00,193,2020,6,21,1,20.3,18.9,91.0,8.0,16.1,0,1,0,1,0,0,0
2020-06-21 02:00:00-05:00,116,2020,6,21,2,20.6,19.5,93.0,5.0,16.1,0,1,0,1,0,0,0
2020-06-21 03:00:00-05:00,79,2020,6,21,3,20.3,19.3,94.0,8.0,16.1,0,1,0,1,0,0,0
2020-06-21 04:00:00-05:00,39,2020,6,21,4,20.2,19.3,95.0,0.0,9.7,1,1,0,0,1,0,0
2020-06-21 05:00:00-05:00,34,2020,6,21,5,19.6,18.1,91.0,4.0,16.1,0,1,0,1,0,0,0
2020-06-21 06:00:00-05:00,101,2020,6,21,6,21.1,19.3,89.0,4.0,14.5,0,1,0,1,0,0,0
2020-06-21 07:00:00-05:00,173,2020,6,21,7,22.6,18.9,79.0,0.0,16.1,0,1,0,1,0,0,0
2020-06-21 08:00:00-05:00,281,2020,6,21,8,23.6,18.4,72.0,5.0,16.1,0,1,0,1,0,0,0
2020-06-21 09:00:00-05:00,495,2020,6,21,9,24.3,18.9,71.0,8.0,16.1,0,1,0,1,0,0,0
2020-06-21 10:00:00-05:00,644,2020,6,21,10,24.2,19.6,75.0,13.0,16.1,0,1,0,1,0,0,0
2020-06-21 11:00:00-05:00,842,2020,6,21,11,24.3,20.5,79.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-21 12:00:00-05:00,1047,2020,6,21,12,24.8,20.9,79.0,15.0,16.1,0,1,0,1,0,0,0
2020-06-21 13:00:00-05:00,1246,2020,6,21,13,25.1,20.1,73.0,18.0,16.1,0,1,0,1,0,0,0
2020-06-21 14:00:00-05:00,1444,2020,6,21,14,25.0,20.9,78.0,21.0,16.1,0,1,0,1,0,0,0
2020-06-21 15:00:00-05:00,1366,2020,6,21,15,25.1,21.3,79.0,21.0,16.1,0,1,0,1,0,0,0
2020-06-21 16:00:00-05:00,1451,2020,6,21,16,24.9,20.7,77.0,22.0,16.1,0,1,0,1,0,0,0
2020-06-21 17:00:00-05:00,1425,2020,6,21,17,25.0,20.1,74.0,18.0,16.1,0,1,0,1,0,0,0
2020-06-21 18:00:00-05:00,1571,2020,6,21,18,27.4,19.2,60.0,17.0,16.1,0,1,0,1,0,0,0
2020-06-21 19:00:00-05:00,1441,2020,6,21,19,25.7,19.0,66.0,13.0,16.1,0,1,0,1,0,0,0
2020-06-21 20:00:00-05:00,1183,2020,6,21,20,24.2,19.4,74.0,17.0,16.1,0,1,0,1,0,0,0
2020-06-21 21:00:00-05:00,792,2020,6,21,21,23.7,19.3,76.0,13.0,16.1,0,1,0,1,0,0,0
2020-06-21 22:00:00-05:00,378,2020,6,21,22,22.9,19.7,82.0,17.0,16.1,0,1,0,1,0,0,0
2020-06-21 23:00:00-05:00,218,2020,6,21,23,22.5,19.5,83.0,13.0,16.1,0,1,0,1,0,0,0
2020-06-22 00:00:00-05:00,135,2020,6,22,0,22.4,19.6,84.0,5.0,16.1,0,0,0,1,0,0,0
2020-06-22 01:00:00-05:00,58,2020,6,22,1,20.7,19.3,92.0,0.0,16.1,0,0,0,1,0,0,0
2020-06-22 02:00:00-05:00,37,2020,6,22,2,21.0,20.3,95.0,11.0,16.1,0,0,0,1,0,0,0
2020-06-22 03:00:00-05:00,18,2020,6,22,3,20.6,20.1,97.0,5.0,16.1,0,0,0,1,0,0,0
2020-06-22 04:00:00-05:00,27,2020,6,22,4,20.5,19.5,94.0,8.0,16.1,0,0,0,1,0,0,0
2020-06-22 05:00:00-05:00,43,2020,6,22,5,20.5,19.9,96.0,8.0,8.1,1,0,0,0,1,0,0
2020-06-22 06:00:00-05:00,100,2020,6,22,6,21.2,20.6,96.0,5.0,6.4,1,0,0,0,1,0,0
2020-06-22 07:00:00-05:00,253,2020,6,22,7,21.8,20.1,90.0,5.0,16.1,0,0,0,1,0,0,0
2020-06-22 08:00:00-05:00,381,2020,6,22,8,21.8,20.0,90.0,8.0,14.5,0,0,0,1,0,0,0
2020-06-22 09:00:00-05:00,274,2020,6,22,9,22.4,20.7,90.0,8.0,11.3,0,0,0,1,0,0,0
2020-06-22 10:00:00-05:00,296,2020,6,22,10,24.6,20.8,79.0,8.0,16.1,0,0,0,1,0,0,0
